company_name,job_summary,job_title,City,State
Nationwide Mutual Insurance Company,"As an associate, you’ll have the opportunity to design, develop and deploy solutions while working with real-world data to deliver end-to-end automated data…","Project Staff, Data Science Technology Implementation Specialist",Columbus, OH
Altamira,"All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, disability, or protected…",Machine Learning Engineer,Dayton, OH
Procter and Gamble,"All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, protected veteran status…","R&D Statistician, PhD",Cincinnati, OH
"NCI Information Systems, Inc.","Understanding of Machine learning, DNNs, CNNs, recurrent nets, supervised and unsupervised learning, and optimization techniques.",Artificial Intelligence (AI) Engineer,Columbus, OH
"TACG, LLC","All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, pregnancy, sexual orientation, gender identity,…",Senior Data Analyst/ETL Developer,Wright-Patterson AFB, OH
Epsilon,"Epsilon provides equal employment opportunities without regard to race, color, religion, gender, age, national origin, disability, sexual orientation, gender…",Senior Marketing Data Analyst,Cincinnati, OH
"Apogee Engineering, LLC",Apogee is seeking a Machine Learning Engineer to provide expertise in data analytics and algorithm development supporting the integration and analysis of…,ATEP - Machine Learning Engineer,Wright-Patterson AFB, OH
Cognizant Technology Solutions,"Of data management, analytics, predictive modeling, machine learning, deep.CTSH) is one of the world's leading professional services companies, transforming…",Client Services Executive- Insurance (Artificial Intelligence and Analytics),Columbus, OH
University of Dayton,"As an Affirmative Action and Equal Opportunity Employer, we will not discriminate against minorities, women, protected veterans, individuals with disabilities,…",Associate / Research Artificial Intelligence Engineer,Dayton, OH
Mass Genics,"AIC Talent Solutions is seeking qualified candidates for a Software Engineer (Machine Learning/AWS/AI) position with our client in Columbus, OH.",Software Engineer (Mach Learning/AI/AWS),Columbus, OH
Path Robotics,"All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, disability or protected…",Computer Vision Engineer,Columbus, OH
DataRobot,"As a Machine Learning Engineer on our Core Modeling team, you will work on DataRobot's machine learning platform and actively contribute to the development of…","Senior Machine Learning Engineer, Core Modeling",Columbus, OH
"UES, Inc.","We are proud to be an Equal Opportunity/Affirmative Action Employer, making decisions without regard to race, color, religion, creed, sex, sexual orientation,…","Associate Director - Machine Learning, AI, and Computational Modeling",Dayton, OH
KEYW Corporation,"(1) race, (2) religion, (3) creed, (4) color, (5) national origin, (6) ancestry, (7) sex (including pregnancy, childbirth, breastfeeding, or medical conditions…",Software Engineer/Statistician,Dayton, OH
Progressive,"If you enjoy developing product models that contribute to top-line growth, analyzing data to identify trends and improve products, then we have a role for you.",Statistical R&D Analyst Senior to Lead,Highland Heights, OH
Riverside Research,Riverside Research’s Intelligence and Defense Solutions (IDS) directorate is seeking a Machine Learning (ML) Software Engineer to support a cross-functional…,Machine Learning Software Engineer,Wright-Patterson AFB, OH
"Yashco Systems, Inc.","Interact well with other technical team leaders such as architects, testing, analysts, and release managers as a lead member of the development team in order to…",Computer Software Developer (Predictive Modeling),Hilliard, OH
Deloitte,"Proven experience in business development and delivery of AI, Data Science, Deep Machine Learning, Neural Networks.And many of the world’s top global brands.",Hi-Tech Industry –AI/Data Science/Deep Machine Learning Senior Manager,Cincinnati, OH
Path Robotics,"All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, disability or protected…",Intern - Computer Vision Engineer,Columbus, OH
Nationwide Mutual Insurance Company,"Working knowledge of statistical software including R, SAS, SPSS, MatLab, etc. as well as Teradata, Oracle, DB2, SQL Server, Netezza, etc. Understands data…","Sr Cons, ERM Risk Modeling",Columbus, OH
Path Robotics,"All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, disability or protected…",Computer Vision Engineer - Vision Sensor Algorithms,Columbus, OH
Radiance Technologies Inc.,"This senior engineer will provide expertise and leadership in modeling and physics based simulation supporting machine learning algorithm development, Space…",Senior Modeling and Simulation Engineer,Dayton, OH
Fifth Third Bank,Fifth Third Bank is proud to have an engaged and inclusive culture and to promote and ensure equal employment opportunity in all employment decisions regardless…,"Manager, Credit Risk Modeling and Valuation",Cincinnati, OH
Path Robotics,"All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, disability or protected…",Intern - Computer Vision Engineer,Columbus, OH
AEP Energy Inc,"This position will primarily be involved in projects that require decision science methodologies (such as predictive and prescriptive modeling, machine learning…",Data Scientist,Columbus, OH
Riverside Research,"Develop machine learning, data mining, statistical, and graph-based algorithms to analyze and make sense of data sets.",Data Scientist,Wright-Patterson AFB, OH
Emerald Resource Group,"Do you have a solid experience with Python and ""R"" or statistical software development background?Machine Learning and Natural Language Processing techniques.",Data Scientist - Ph.D.,Columbus, OH
Nationwide Mutual Insurance Company,"Working knowledge of statistical software including R, SAS, SPSS, MatLab, etc. as well as Teradata, Oracle, DB2, SQL Server, Netezza, etc. Understands data…","Sr Cons, ERM Risk Modeling",Columbus, OH
Path Robotics,"All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, disability or protected…",Computer Vision Engineer - Vision Sensor Algorithms,Columbus, OH
Radiance Technologies Inc.,"This senior engineer will provide expertise and leadership in modeling and physics based simulation supporting machine learning algorithm development, Space…",Senior Modeling and Simulation Engineer,Dayton, OH
Fifth Third Bank,Fifth Third Bank is proud to have an engaged and inclusive culture and to promote and ensure equal employment opportunity in all employment decisions regardless…,"Manager, Credit Risk Modeling and Valuation",Cincinnati, OH
University Hospitals,"Responsible for executing projects that require the full data science pipeline including data integration of disparate and centralized data into data marts,…",Data Scientist,Mayfield Heights, OH
Clarigent Health,"Use data and artificial intelligence science with a focus on machine learning techniques to perform research, create new approaches and assist with the design,…",Data Scientist,Mason, OH
Battelle,"Battelle provides employment and opportunities for advancement, compensation, training, and growth according to individual merit, without regard to race, color,…",Cyber Data Scientist I,Columbus, OH
Claritas,Uses best practices to develop statistical and machine learning techniques to build models that improve the accuracy of our data and decisions made from data…,"Senior Data Scientist, Digital",Cincinnati, OH
Nestle USA,Provide analytics knowledge and support to the business process lead network.Strong analytical aptitude with a proven ability to analyze/interpret data and…,Statistical Modeling & Forecasting Scientist,Solon, OH
Mphasis,"Experience with common data science toolkits, such as R, Weka, NumPy, MatLab, etc {{depending on specific project requirements}}.",Data Science Specialist USA,United States,
"NCI Information Systems, Inc.","It is the policy of NCI to provide equal opportunity in recruiting, hiring, training, and promoting individuals in all job categories without regard to race,…",AI Engineer,Columbus, OH
